"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.088870505E1,-1.124572754E0,1.267196655E0,1.043873906E0
2.089370505E1,-1.261910200E0,9.432373047E-1,9.929951429E-1
2.089870505E1,-1.451966047E0,6.666898727E-1,9.785294533E-1
2.090370505E1,-1.711736321E0,4.565582275E-1,1.001512051E0
2.090870505E1,-1.990783334E0,3.384428024E-1,1.015356064E0
2.091370505E1,-2.249316216E0,2.912836075E-1,1.035630465E0
2.091870505E1,-2.444974184E0,3.436889648E-1,1.007220387E0
2.092370505E1,-2.408347607E0,6.162185669E-1,6.894479990E-1
2.092870505E1,-2.286661625E0,6.493139267E-1,6.553752422E-1
2.093370505E1,-2.803514481E0,2.626495361E-1,8.864253759E-1
2.093870505E1,-3.178321838E0,1.665267944E-1,7.814859152E-1
2.094370505E1,-2.940354347E0,4.387445450E-1,3.323723078E-1
2.094870505E1,-2.535120964E0,5.592031479E-1,1.408218145E-1
2.095370505E1,-2.160248041E0,5.889749527E-1,9.853887558E-2
2.095870505E1,-1.826398015E0,6.062154770E-1,4.014229774E-2
2.096370505E1,-1.519034028E0,6.644058228E-1,-5.664229393E-3
2.096870505E1,-1.223191261E0,6.426420212E-1,-5.093657970E-2
2.097370505E1,-9.839949608E-1,6.083498001E-1,-1.016879082E-1
2.097870505E1,-7.891856432E-1,5.483427048E-1,-1.159830093E-1
2.098370505E1,-6.124798059E-1,4.513149261E-1,-6.488311291E-2
2.098870505E1,-4.559440613E-1,3.126688004E-1,4.664862156E-2
2.099370505E1,-3.709037304E-1,1.602430344E-1,7.342016697E-2
2.099870505E1,-3.644562960E-1,-3.382301331E-2,6.285822392E-2
2.100370505E1,-3.186639547E-1,-2.594795227E-1,7.909965515E-2
2.100870505E1,-2.031669617E-1,-4.372158051E-1,8.476340771E-2
2.101370505E1,-1.377186775E-1,-5.449199677E-1,5.322110653E-2
2.101870505E1,-1.572796106E-1,-6.336002350E-1,-2.989053726E-3
2.102370505E1,-2.121614218E-1,-7.217693329E-1,8.673846722E-2
2.102870505E1,-2.807604074E-1,-8.093547821E-1,1.319992542E-1
2.103370505E1,-4.543150663E-1,-8.797168732E-1,1.313174963E-1
2.103870505E1,-5.710469484E-1,-9.371814728E-1,1.173816919E-1
2.104370505E1,-5.392408371E-1,-1.109911919E0,8.853197098E-2
2.104870505E1,-5.145660639E-1,-1.274025917E0,1.456836462E-1
2.105370505E1,-6.015020609E-1,-1.450339794E0,1.355192661E-1
2.105870505E1,-6.542778015E-1,-1.662523746E0,8.759438992E-2
2.106370505E1,-6.633228064E-1,-1.881196499E0,-1.611995697E-2
2.106870505E1,-6.795341969E-1,-2.122910500E0,-1.856915951E-1
2.107370505E1,-7.171379328E-1,-2.212738514E0,-1.526653767E-1
2.107870505E1,-7.395381331E-1,-2.315218925E0,-2.105423212E-1
2.108370505E1,-7.655342817E-1,-2.352012634E0,-2.167683840E-1
2.108870505E1,-7.457906008E-1,-2.373068333E0,-2.386561632E-1
2.109370505E1,-7.591955662E-1,-2.316558838E0,-2.873336077E-1
2.109870505E1,-7.522338033E-1,-2.314675331E0,-3.779737949E-1
2.110370505E1,-7.411587834E-1,-2.356326580E0,-4.448429346E-1
2.110870505E1,-7.369134426E-1,-2.382742405E0,-4.689248800E-1
2.111370505E1,-7.211642265E-1,-2.369938374E0,-4.410173893E-1
2.111870505E1,-7.376333475E-1,-2.377211094E0,-4.440619946E-1
2.112370505E1,-7.337825894E-1,-2.413355827E0,-4.715007544E-1
2.112870505E1,-7.011586428E-1,-2.342879295E0,-4.729270935E-1
2.113370505E1,-7.117282152E-1,-2.336052418E0,-5.621842146E-1
2.113870505E1,-6.882635355E-1,-2.295683384E0,-5.856976509E-1
2.114370505E1,-6.237977743E-1,-2.267193794E0,-5.898146629E-1
2.114870505E1,-5.124382973E-1,-2.253967285E0,-5.585231781E-1
2.115370505E1,-3.247516155E-1,-2.038745880E0,-6.657356024E-1
2.115870505E1,-3.295378685E-1,-2.070232391E0,-6.373189688E-1
2.116370505E1,-4.085410833E-1,-2.008020401E0,-6.187254190E-1
2.116870505E1,-4.353424311E-1,-1.848029613E0,-7.689369917E-1
2.117370505E1,-3.712688684E-1,-1.747214317E0,-7.379416227E-1
2.117870505E1,-3.229095936E-1,-1.592689037E0,-7.747619152E-1
2.118370505E1,-2.115706205E-1,-1.464281559E0,-8.428483009E-1
2.118870505E1,6.912159920E-2,-1.209421158E0,-1.079965472E0
2.119370505E1,5.948531628E-2,-1.286334038E0,-9.382274151E-1
2.119870505E1,-1.498222351E-1,-1.404427528E0,-7.074646950E-1
2.120370505E1,-9.229087830E-2,-1.361814976E0,-6.941198111E-1
2.120870505E1,1.207529306E-1,-1.275777817E0,-7.342439890E-1
2.121370505E1,2.751923800E-1,-1.184098244E0,-7.689315081E-1
2.121870505E1,4.078757763E-1,-1.136582375E0,-8.746521473E-1
2.122370505E1,4.613032341E-1,-1.086006165E0,-9.615709782E-1
2.122870505E1,5.199637413E-1,-1.056230545E0,-1.001990438E0
2.123370505E1,7.790142298E-1,-6.846027374E-1,-1.331784964E0
2.123870505E1,8.016321659E-1,-9.214239120E-1,-1.230477810E0
2.124370505E1,4.376266003E-1,-1.205607414E0,-8.567574024E-1
2.124870505E1,2.719038725E-1,-1.133825302E0,-9.100894928E-1
2.125370505E1,2.633998394E-1,-9.450588226E-1,-1.067392945E0
2.125870505E1,3.211210966E-1,-8.481397629E-1,-1.120094538E0
2.126370505E1,4.215335846E-1,-7.826976776E-1,-1.068999290E0
2.126870505E1,3.954027891E-1,-6.637954712E-1,-1.052304745E0
2.127370505E1,3.125497103E-1,-6.043462753E-1,-1.011758566E0
2.127870505E1,2.679828405E-1,-5.784778595E-1,-1.044182658E0
2.128370505E1,2.298945189E-1,-5.371961594E-1,-1.123242021E0
2.128870505E1,2.155178785E-1,-4.737091064E-1,-1.253789186E0
2.129370505E1,2.131879330E-1,-4.250850677E-1,-1.399660945E0
2.129870505E1,1.799522638E-1,-3.403320312E-1,-1.457817554E0
2.130370505E1,1.840797663E-1,-2.278194427E-1,-1.483156919E0
2.130870505E1,2.577000856E-1,-8.904361725E-2,-1.496900797E0
2.131370505E1,3.608902693E-1,9.928512573E-2,-1.476221800E0
2.131870505E1,4.384053946E-1,3.679389954E-1,-1.438426733E0
2.132370505E1,7.457880974E-1,8.033838272E-1,-1.508238554E0
2.132870505E1,8.747309446E-1,1.042617798E0,-1.458665133E0
2.133370505E1,6.046469212E-1,9.963035583E-1,-1.213588238E0
2.133870505E1,5.026452541E-1,9.848985672E-1,-1.081484437E0
2.134370505E1,5.881763697E-1,1.109120369E0,-1.070642471E0
2.134870505E1,9.101991653E-1,1.345361710E0,-1.174590588E0
2.135370505E1,1.356188297E0,1.728645325E0,-1.338655949E0
2.135870505E1,1.003014803E0,1.602549553E0,-1.292095423E0
2.136370505E1,7.152540684E-1,1.407670975E0,-1.129189968E0
2.136870505E1,6.120989323E-1,1.393412590E0,-1.020372152E0
2.137370505E1,8.136963844E-1,1.625678062E0,-8.696253300E-1
2.137870505E1,1.137052774E0,1.942710876E0,-7.626004219E-1
2.138370505E1,1.377843380E0,2.253804207E0,-7.730803490E-1
2.138870505E1,1.183842182E0,2.331045151E0,-7.677680254E-1
2.139370505E1,1.064054489E0,2.331493378E0,-7.709031105E-1
2.139870505E1,9.636049271E-1,2.316546440E0,-8.477764130E-1
2.140370505E1,1.188683510E0,2.473858833E0,-9.084894657E-1
2.140870505E1,1.329240799E0,2.698105812E0,-8.706800938E-1
2.141370505E1,1.105454206E0,2.874594688E0,-7.547774315E-1
2.141870505E1,8.834629059E-1,3.046010017E0,-5.812361240E-1
2.142370505E1,9.217495918E-1,3.343388557E0,-2.909202576E-1
2.142870505E1,9.851794243E-1,3.665307999E0,-2.010655403E-2
2.143370505E1,8.045234680E-1,3.948672295E0,1.666666269E-1
2.143870505E1,4.622397423E-1,4.023688316E0,3.901199102E-1
2.144370505E1,3.891394138E-1,4.051769257E0,5.305007696E-1
2.144870505E1,5.040855408E-1,4.085425377E0,6.447502375E-1
2.145370505E1,5.797781944E-1,4.051522255E0,6.813468933E-1
2.145870505E1,6.138658524E-1,3.923377991E0,7.465018034E-1
2.146370505E1,7.068934441E-1,3.812445641E0,6.533232927E-1
2.146870505E1,7.853326797E-1,3.557887077E0,6.203976870E-1
2.147370505E1,6.403343678E-1,3.023545265E0,8.841788769E-1
2.147870505E1,6.304333210E-1,2.483752251E0,1.205724955E0
2.148370505E1,7.042820454E-1,2.130055428E0,1.263311505E0
2.148870505E1,7.155058384E-1,1.641668320E0,1.228022218E0
2.149370505E1,7.561073303E-1,1.121951103E0,1.469168305E0
2.149870505E1,6.352241039E-1,6.555862427E-1,1.802555680E0
2.150370505E1,4.088137150E-1,2.545003891E-1,2.116127968E0
2.150870505E1,8.487272263E-2,-1.796255112E-1,2.405159473E0
2.151370505E1,-1.980328560E-1,-5.758781433E-1,2.691461563E0
2.151870505E1,-3.241665363E-1,-7.497510910E-1,2.874633312E0
2.152370505E1,-3.609000444E-1,-8.688488007E-1,2.931560516E0
2.152870505E1,-3.872607946E-1,-9.301023483E-1,2.896802187E0
2.153370505E1,-3.711171150E-1,-1.009736061E0,2.838335037E0
2.153870505E1,-3.228265047E-1,-1.037353516E0,2.792561054E0
2.154370505E1,-2.340999842E-1,-1.049386978E0,2.728604794E0
2.154870505E1,-1.744943857E-1,-1.008520126E0,2.677118301E0
2.155370505E1,-2.565819025E-1,-6.575822830E-1,2.340750933E0
2.155870505E1,1.026248932E-2,-8.487243652E-1,2.433842182E0
2.156370505E1,-9.762120247E-2,-9.739398956E-1,2.564691544E0
2.156870505E1,-2.267471552E-1,-1.065855980E0,2.682556868E0
2.157370505E1,-2.386999130E-1,-9.861392975E-1,2.610753775E0
2.157870505E1,-2.290072441E-1,-7.279739380E-1,2.423126459E0
2.158370505E1,-1.682231426E-1,-5.417833328E-1,2.171781778E0
2.158870505E1,-1.552963257E-2,-4.522876740E-1,1.975314379E0
2.159370505E1,2.529046535E-1,-3.240756989E-1,1.657886982E0
2.159870505E1,6.298983097E-1,8.907604218E-2,1.178080082E0
2.160370505E1,6.244122982E-1,-1.513729095E-1,1.219336271E0
2.160870505E1,5.246362686E-1,-5.296936035E-1,1.300948381E0
2.161370505E1,3.599705696E-1,-7.362918854E-1,1.006415367E0
2.161870505E1,2.675838470E-1,-7.104206085E-1,5.276010036E-1
2.162370505E1,1.197142601E-1,-6.457576752E-1,3.828804493E-1
2.162870505E1,1.992356777E-2,-6.690855026E-1,3.874542713E-1
2.163370505E1,-5.073559284E-2,-7.957258224E-1,3.203063011E-1
2.163870505E1,-1.747279167E-1,-9.603071213E-1,2.005605698E-1
2.164370505E1,-2.544155121E-1,-1.057858467E0,1.157543659E-1
2.164870505E1,-3.003603220E-1,-1.108734131E0,1.811647415E-2
2.165370505E1,-2.648400068E-1,-1.181069374E0,4.856967926E-2
2.165870505E1,-2.977981567E-1,-1.257241249E0,5.331778526E-2
2.166370505E1,-3.847657442E-1,-1.326950073E0,8.129358292E-3
2.166870505E1,-4.606196880E-1,-1.397138596E0,-2.959680557E-2
2.167370505E1,-5.271474123E-1,-1.454506874E0,-2.367115021E-2
2.167870505E1,-5.779423714E-1,-1.579041481E0,-5.698513985E-2
2.168370505E1,-6.630551815E-1,-1.687810898E0,-9.096574783E-2
2.168870505E1,-7.359155416E-1,-1.704339027E0,-1.758671999E-1
2.169370505E1,-7.678258419E-1,-1.745738983E0,-2.942599058E-1
2.169870505E1,-8.275293112E-1,-1.730079174E0,-2.939851284E-1
2.170370505E1,-7.824964523E-1,-1.669691563E0,-3.102132082E-1
2.170870505E1,-7.970498204E-1,-1.581925869E0,-2.589124441E-1
2.171370505E1,-8.335103393E-1,-1.540368080E0,-1.844016314E-1
2.171870505E1,-6.996108294E-1,-1.530136585E0,-1.579064131E-1
2.172370505E1,-6.853095293E-1,-1.511392593E0,-2.236144543E-1
2.172870505E1,-7.540903687E-1,-1.516297817E0,-3.080872297E-1
2.173370505E1,-7.867238522E-1,-1.650393009E0,-3.611047268E-1
2.173870505E1,-7.446174622E-1,-1.774663448E0,-3.087346554E-1
2.174370505E1,-6.357103586E-1,-1.924013138E0,-1.582844257E-1
2.174870505E1,-4.934374094E-1,-2.086362839E0,-5.619168282E-3
2.175370505E1,-2.503793240E-1,-2.156604767E0,8.798980713E-2
2.175870505E1,2.266192436E-2,-2.192412376E0,2.745175362E-2
2.176370505E1,2.359938622E-2,-2.142451286E0,-1.675671339E-1
2.176870505E1,1.905695200E-1,-2.117408276E0,-2.217748165E-1
2.177370505E1,2.756365538E-1,-2.071911812E0,-2.260861397E-1
2.177870505E1,2.839089632E-1,-1.965425968E0,-1.335017681E-1
2.178370505E1,3.011941910E-1,-1.745644093E0,6.952643394E-3
2.178870505E1,2.520302534E-1,-1.404615879E0,8.823251724E-2
2.179370505E1,3.054085970E-1,-1.028094292E0,-1.192593575E-2
2.179870505E1,4.185727835E-1,-7.577095032E-1,-1.461240053E-1
2.180370505E1,2.441422939E-1,-6.910390854E-1,-2.945985794E-1
2.180870505E1,2.458320856E-1,-6.359453201E-1,-4.533393383E-1
2.181370505E1,2.390806675E-1,-7.615022659E-1,-5.586829185E-1
2.181870505E1,7.598483562E-2,-9.209728241E-1,-3.327246904E-1
2.182370505E1,2.593746185E-1,-9.356384277E-1,-3.030712605E-1
2.182870505E1,4.919641018E-1,-8.514223099E-1,-2.445446253E-1
2.183370505E1,6.616178751E-1,-7.565002441E-1,-1.710044146E-1
2.183870505E1,7.719272375E-1,-6.753807068E-1,-1.415839195E-1
2.184370505E1,8.450787067E-1,-5.900535583E-1,-1.766939163E-1
2.184870505E1,9.179458618E-1,-5.083103180E-1,-1.744649410E-1
2.185370505E1,1.030283332E0,-4.210491180E-1,-1.717857122E-1
2.185870505E1,1.111882806E0,-3.278217316E-1,-2.313970327E-1
2.186370505E1,1.157028556E0,-2.454290390E-1,-2.945629358E-1
2.186870505E1,1.189548254E0,-1.790218353E-1,-3.217101097E-1
2.187370505E1,1.171477556E0,-1.068210602E-1,-3.233029842E-1
2.187870505E1,1.118736386E0,-4.731941223E-2,-2.853844166E-1
2.188370505E1,1.017220497E0,3.327655792E-2,-3.677191734E-1
2.188870505E1,9.194316864E-1,6.075954437E-2,-5.134158134E-1
2.189370505E1,9.391583204E-1,-6.249427795E-2,-6.347662210E-1
2.189870505E1,9.799503088E-1,-1.919860840E-1,-6.111257076E-1
2.190370505E1,1.059278488E0,-1.950731277E-1,-4.784604311E-1
2.190870505E1,1.291611910E0,-1.618204117E-1,-3.864701986E-1
2.191370505E1,1.390029311E0,6.385803223E-3,-3.130941391E-1
2.191870505E1,1.400663495E0,2.068347931E-1,-3.211519718E-1
2.192370505E1,1.362428427E0,3.722095490E-1,-3.377836943E-1
2.192870505E1,1.267299294E0,4.557943344E-1,-3.865267038E-1
2.193370505E1,1.185196996E0,4.738101959E-1,-4.635494947E-1
2.193870505E1,1.116149187E0,4.924230576E-1,-5.341041088E-1
2.194370505E1,1.119055271E0,5.235481262E-1,-6.071529984E-1
2.194870505E1,1.207000494E0,6.325693130E-1,-6.522669196E-1
2.195370505E1,1.274762750E0,7.247886658E-1,-7.018860579E-1
2.195870505E1,1.238984346E0,8.815641403E-1,-8.003973961E-1
2.196370505E1,1.209339857E0,1.043022156E0,-8.926695585E-1
2.196870505E1,1.262748241E0,1.156933784E0,-9.753629565E-1
2.197370505E1,1.231058836E0,1.284215927E0,-8.981614113E-1
2.197870505E1,1.208679199E0,1.418010712E0,-7.182865143E-1
2.198370505E1,1.167011738E0,1.607068062E0,-5.445521474E-1
2.198870505E1,1.131214857E0,1.729290009E0,-5.314058065E-1
2.199370505E1,1.119199395E0,1.911767960E0,-3.615757823E-1
2.199870505E1,1.151257038E0,2.106801987E0,-1.592358351E-1
2.200370505E1,1.112618446E0,2.332202911E0,3.279411793E-2
2.200870505E1,9.692455530E-1,2.535207748E0,1.196141243E-1
2.201370505E1,9.421436787E-1,2.689414978E0,2.302057743E-1
2.201870505E1,9.558931589E-1,2.803050995E0,2.646185160E-1
2.202370505E1,8.540580273E-1,2.925473213E0,2.839131355E-1
2.202870505E1,7.207801342E-1,3.042387009E0,2.994419336E-1
2.203370505E1,6.047004461E-1,3.157229424E0,4.083990455E-1
2.203870505E1,5.266287327E-1,3.346902847E0,6.045307517E-1
2.204370505E1,5.575613976E-1,3.506395340E0,7.730421424E-1
2.204870505E1,5.777313709E-1,3.522196770E0,1.024381518E0
2.205370505E1,4.459019899E-1,3.517404556E0,1.275101542E0
2.205870505E1,2.444323301E-1,3.472810745E0,1.229816437E0
2.206370505E1,-2.925288677E-2,3.249955177E0,9.831225872E-1
2.206870505E1,-3.305193186E-1,2.962051392E0,7.124388814E-1
2.207370505E1,-7.287950516E-1,2.538194656E0,5.122778416E-1
2.207870505E1,-1.085325956E0,2.123537064E0,4.838451743E-1
2.208370505E1,-1.217095375E0,1.777505875E0,4.150552750E-1
2.208870505E1,-1.503118753E0,1.510331154E0,5.564368367E-1
2.209370505E1,-1.820336223E0,1.212332726E0,7.187219262E-1
2.209870505E1,-2.088821173E0,9.326810837E-1,8.602130413E-1
2.210370505E1,-2.270748615E0,6.461143494E-1,1.001848221E0
2.210870505E1,-2.541211128E0,4.199542999E-1,1.167013407E0
2.211370505E1,-2.827129841E0,2.738046646E-1,1.294537544E0
2.211870505E1,-3.133710384E0,1.273403168E-1,1.399914384E0
2.212370505E1,-3.195136070E0,1.643352509E-1,1.391066313E0
2.212870505E1,-3.071031332E0,2.529020309E-1,1.352735758E0
2.213370505E1,-2.854671478E0,2.984218597E-1,1.367812157E0
2.213870505E1,-2.494027138E0,4.325408936E-1,1.303708553E0
2.214370505E1,-2.020118475E0,4.284639359E-1,1.158013105E0
2.214870505E1,-1.747907400E0,3.940839767E-1,1.133582115E0
2.215370505E1,-1.640031934E0,5.500583649E-1,1.078202128E0
2.215870505E1,-1.440821648E0,5.966291428E-1,8.845070004E-1
2.216370505E1,-1.209325790E0,6.998767853E-1,6.372987032E-1
2.216870505E1,-9.333488345E-1,9.067974091E-1,2.155140638E-1
2.217370505E1,-6.200090051E-1,1.156869888E0,-1.280485988E-1
2.217870505E1,-3.144292831E-1,1.319831848E0,-4.667173624E-1
2.218370505E1,-1.932656765E-2,1.424417496E0,-7.327541113E-1
2.218870505E1,3.924486637E-1,1.405544281E0,-9.316639900E-1
2.219370505E1,7.867975235E-1,1.281607628E0,-1.035043836E0
2.219870505E1,1.107645273E0,1.197940826E0,-1.055780172E0
2.220370505E1,1.346261740E0,1.052152634E0,-1.021212339E0
2.220870505E1,1.519038796E0,6.595983505E-1,-7.655274868E-1
2.221370505E1,1.697572947E0,2.629203796E-1,-4.569314718E-1
2.221870505E1,1.729110479E0,-2.462673187E-1,-3.113952875E-1
2.222370505E1,1.720759630E0,-6.402168274E-1,-2.341765165E-1
2.222870505E1,1.567016959E0,-8.784027100E-1,-2.353821993E-1
2.223370505E1,1.213445902E0,-9.393472672E-1,-3.220403194E-1
2.223870505E1,8.127636909E-1,-1.140554428E0,-3.584713936E-1
2.224370505E1,5.640026331E-1,-1.321770668E0,-4.653370380E-1
2.224870505E1,2.405319214E-1,-1.442599297E0,-5.632066727E-1
2.225370505E1,-6.535422802E-2,-1.610225677E0,-5.616348982E-1
2.225870505E1,-2.603271008E-1,-1.891576767E0,-5.530965328E-1
2.226370505E1,-3.878575563E-1,-2.194886208E0,-5.093846321E-1
2.226870505E1,-1.927223206E-1,-2.466109276E0,-3.989254236E-1
2.227370505E1,-6.832014918E-1,-2.483796597E0,-3.664926291E-1
2.227870505E1,-1.060262203E0,-2.532324314E0,-6.269850731E-1
2.228370505E1,-1.107070565E0,-2.490810871E0,-6.169172525E-1
2.228870505E1,-1.044531345E0,-2.461495876E0,-5.414464474E-1
2.229370505E1,-1.064358115E0,-2.430275440E0,-2.969994545E-1
2.229870505E1,-1.173456788E0,-2.324221134E0,-1.707334518E-1
2.230370505E1,-1.203783631E0,-2.267987728E0,-2.172656059E-1
2.230870505E1,-1.137868881E0,-2.310301304E0,-3.595807552E-1
2.231370505E1,-1.099433661E0,-2.380950928E0,-3.152394295E-1
2.231870505E1,-1.055614471E0,-2.326113701E0,-3.146302700E-1
2.232370505E1,-1.006373405E0,-2.249703407E0,-2.681248188E-1
2.232870505E1,-1.108440280E0,-2.229966164E0,-1.586067677E-1
2.233370505E1,-1.150126100E0,-2.107044697E0,-1.622087955E-1
2.233870505E1,-1.232893229E0,-2.059011936E0,-3.000559807E-1
2.234370505E1,-1.111146331E0,-2.226990700E0,-4.453008175E-1
2.234870505E1,-9.556148052E-1,-2.346726418E0,-6.037967205E-1
2.235370505E1,-7.846412063E-1,-2.391943455E0,-7.047145367E-1
2.235870505E1,-6.371600628E-1,-2.515389442E0,-6.547172070E-1
2.236370505E1,-4.143090248E-1,-2.791219711E0,-5.501091480E-1
2.236870505E1,-6.613826752E-2,-3.114470005E0,-3.775486946E-1
2.237370505E1,2.391985655E-1,-3.603507996E0,-1.694059372E-1
2.237870505E1,5.054905415E-1,-3.422511101E0,-1.486210823E-1
2.238370505E1,7.462619543E-1,-2.935223103E0,-4.256060123E-1
2.238870505E1,9.989311695E-1,-2.657872677E0,-4.795720577E-1
2.239370505E1,1.220470071E0,-2.358023167E0,-3.755729198E-1
2.239870505E1,1.313510180E0,-2.100955009E0,-4.588515759E-1
2.240370505E1,1.154846191E0,-1.776852131E0,-4.648151398E-1
2.240870505E1,1.079038143E0,-1.390686035E0,-6.091883183E-1
2.241370505E1,9.698870182E-1,-1.002283096E0,-8.529372215E-1
2.241870505E1,7.786300182E-1,-6.058444977E-1,-1.135810733E0
2.242370505E1,5.140242577E-1,-2.111225128E-1,-1.382410407E0
2.242870505E1,2.710908651E-1,1.756534576E-1,-1.549735188E0
2.243370505E1,4.361581802E-2,3.572750092E-1,-1.690251350E0
2.243870505E1,-8.520662785E-2,3.555192947E-1,-1.624001503E0
2.244370505E1,-1.639312506E-1,2.363862991E-1,-1.651623130E0
2.244870505E1,-1.931262016E-1,4.815578461E-2,-1.779164076E0
2.245370505E1,-2.577302456E-1,-4.642200470E-2,-1.783528924E0
2.245870505E1,-2.663797140E-1,-7.570171356E-2,-1.520752907E0
2.246370505E1,-2.930322886E-1,-2.056999207E-1,-1.322645187E0
2.246870505E1,-2.671142817E-1,-3.618917465E-1,-1.533071160E0
2.247370505E1,-8.463573456E-2,-4.843482971E-1,-1.769254446E0
2.247870505E1,1.153583527E-1,-4.433650970E-1,-1.876244545E0
2.248370505E1,1.668362617E-1,-3.552103043E-1,-1.781666636E0
2.248870505E1,1.191277504E-1,-2.311620712E-1,-1.685153723E0
2.249370505E1,4.773402214E-2,-9.685897827E-2,-1.690628529E0
2.249870505E1,-5.458843708E-2,3.571701050E-2,-1.668308973E0
2.250370505E1,-1.779526472E-1,1.746187210E-1,-1.636407852E0
2.250870505E1,-2.335277796E-1,2.535295486E-1,-1.488088131E0
2.251370505E1,-2.186985016E-1,3.224220276E-1,-1.388849974E0
2.251870505E1,-5.617713928E-2,3.542079926E-1,-1.354609489E0
2.252370505E1,2.745223045E-2,3.704013824E-1,-1.114179730E0
2.252870505E1,-3.866744041E-2,3.803806305E-1,-1.462727547E0
2.253370505E1,3.061895370E-1,3.686761856E-1,-1.429283261E0
2.253870505E1,4.928207397E-1,3.986568451E-1,-1.237238288E0
2.254370505E1,2.203838825E-1,4.764947891E-1,-1.087567687E0
2.254870505E1,2.141351700E-1,5.837898254E-1,-9.583991766E-1
2.255370505E1,3.552670479E-1,6.449308395E-1,-7.868773937E-1
2.255870505E1,5.242710114E-1,6.699409485E-1,-6.710588932E-1
2.256370505E1,7.354233265E-1,7.664690018E-1,-6.403567791E-1
2.256870505E1,8.121349812E-1,8.969926834E-1,-6.212108135E-1
2.257370505E1,9.545326233E-1,1.066781998E0,-6.055812836E-1
2.257870505E1,7.329163551E-1,1.220262527E0,-6.437950134E-1
2.258370505E1,6.958208084E-1,1.328720093E0,-7.622218132E-1
2.258870505E1,9.104316235E-1,1.396895409E0,-7.427971363E-1
2.259370505E1,1.129498482E0,1.501775742E0,-5.949680805E-1
2.259870505E1,1.262186766E0,1.725275993E0,-4.953384399E-1
2.260370505E1,1.391728163E0,2.090774536E0,-5.488246679E-1
2.260870505E1,1.505023241E0,2.452109337E0,-6.582438946E-1
2.261370505E1,1.581372023E0,2.743947983E0,-6.620159149E-1
2.261870505E1,1.640564919E0,3.067215919E0,-7.592787743E-1
2.262370505E1,2.090013742E0,3.301371574E0,-9.035588503E-1
2.262870505E1,1.934998751E0,3.632146835E0,-8.930251598E-1
2.263370505E1,1.210713625E0,4.016446114E0,-9.899708033E-1
2.263870505E1,1.224984884E0,4.258309364E0,-8.654206991E-1
2.264370505E1,1.283969879E0,4.383399010E0,-3.827462196E-1
2.264870505E1,1.327913761E0,4.371473312E0,2.977223396E-1
2.265370505E1,1.246025801E0,4.312654495E0,9.832103252E-1
2.265870505E1,1.137710810E0,4.182122231E0,1.655668497E0
2.266370505E1,9.578857422E-1,3.884376526E0,2.193932533E0
2.266870505E1,6.859805584E-1,3.488729477E0,2.693953276E0
2.267370505E1,4.021821022E-1,2.995089531E0,3.066331625E0
2.267870505E1,2.144801617E-1,2.487027168E0,3.302203655E0
2.268370505E1,1.244187355E-2,2.102583885E0,3.255394697E0
2.268870505E1,-2.655723095E-1,1.746129990E0,3.146021605E0
2.269370505E1,-3.463273048E-1,1.443112373E0,3.220615387E0
2.269870505E1,-3.079040051E-1,1.111059189E0,3.330576181E0
2.270370505E1,-1.895182133E-1,9.742918015E-1,3.261765718E0
